DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,SIN_CARENCIAS,CARENCIAS_1,CARENCIAS_2,CARENCIAS_3,CARENCIAS_4,NULO,TOTAL_CON_CARENCIAS,TOTAL,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,TOTAL_CON_LIMITACIONES,LIMITACION_VISUAL,LIMITACION_AUDITIVA,LIMITACION_HABLAR,LIMITACION_CAMINAR,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_INTELECTUAL,LIMITACION_MENTAL,TOTAL,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_MAYORIGUAL_65,EDAD_15_64,TOTAL_DEPENDIENTE,TOTAL,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_OCUPADA,FUERA_DE_LA_FUERZA_LABORAL,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO
La Tigra          ,21008,22479,75,75,150,112,34,4,0,0,0,38,150,11.912225705,137,13,5,4,2,4,5,3,1,150,9.848484848,42,8,100,50,150,21.008403361,0,59,56,0.0,109.5913,36.18116473417864,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,97.9437888610021,25.92829094596715
La Tigra          ,21008,23060,48,43,91,45,35,11,0,0,0,46,91,14.420062695,82,9,5,0,1,1,3,0,0,91,6.818181818,21,2,68,23,91,9.663865546,1,34,44,4.0,144.2329,63.5259032858743,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,117.42152355769777,32.224538242352196
La Tigra          ,21008,23483,18,11,29,15,14,0,0,0,0,14,29,4.388714733,28,1,0,0,0,0,1,0,0,29,0.757575757,9,0,20,9,29,3.781512605,0,9,14,0.0,133.3199,54.911603374361704,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,82.83291668218517,21.043647552706606
La Tigra          ,21008,23785,29,27,56,47,9,0,0,0,0,9,56,2.821316614,52,4,1,0,1,1,1,1,0,56,3.03030303,16,2,38,18,56,7.56302521,0,27,18,0.0,151.2904,69.09682068947552,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,101.50497575629899,27.079457326995975
La Tigra          ,21008,24453,116,129,245,135,88,20,2,0,0,110,245,34.48275862,221,24,13,12,3,8,2,0,0,245,18.181818181,56,14,175,70,245,29.411764705,1,93,101,4.0,111.4997,37.687581846900216,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,142.7574335657237,40.41446162787558
La Tigra          ,21008,24499,1,3,4,4,0,0,0,0,0,0,4,0.0,3,1,1,0,0,0,0,0,0,4,0.757575757,2,0,2,2,4,0.840336134,0,2,0,0.0,190.44,100.0,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,120.59142210382346,33.24921926720694
La Tigra          ,21008,24542,9,15,24,4,20,0,0,0,0,20,24,6.269592476,21,3,3,0,0,0,0,0,0,24,2.272727272,11,0,13,11,24,4.621848739,0,5,8,0.0,180.92,92.48528038508202,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,124.64295908490548,34.558893064523275
La Tigra          ,21008,26653,62,58,120,65,31,24,0,0,0,55,120,17.24137931,105,15,3,1,1,6,1,2,1,120,11.363636363,33,5,82,38,120,15.966386554,0,53,43,0.0,121.9993,45.97555979530283,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,109.54047223512629,29.676960258818486
La Tigra          ,21008,26824,64,70,134,105,23,3,3,0,0,29,134,9.09090909,124,10,0,1,1,5,3,0,0,134,7.575757575,41,7,86,48,134,20.168067226,1,36,64,4.0,120.6179,44.88513608983563,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,104.71338019365909,28.11658551869814
La Tigra          ,21008,26984,7,6,13,13,0,0,0,0,0,0,13,0.0,12,1,0,0,0,1,0,0,0,13,0.757575757,3,1,9,4,13,1.680672268,0,3,9,0.0,180.92,92.48528038508202,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,113.91703862290548,31.09170097254118
La Tigra          ,21008,27632,119,115,234,137,89,8,0,0,0,97,234,30.40752351,195,39,30,2,0,12,5,1,0,234,29.545454545,71,15,148,86,234,36.134453781,2,78,101,8.0,120.8542,45.07166216599163,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,168.1526042148151,48.623541227245234
La Tigra          ,21008,27906,83,72,155,122,28,5,0,0,0,33,155,10.344827586,132,23,10,6,1,8,1,0,3,155,17.424242424,31,21,103,52,155,21.848739495,0,58,70,0.0,104.909,32.48513830004728,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,101.09645801787075,26.94740250921779
La Tigra          ,21008,28159,24,34,58,42,16,0,0,0,0,16,58,5.015673981,52,6,2,1,0,3,1,0,0,58,4.545454545,20,1,37,21,58,8.823529411,0,19,24,0.0,142.8401,62.426480861540504,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,99.80464901136396,26.529820634768907
La Tigra          ,21008,28258,3,1,4,4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,0,0,0,0,4,0.0,1,0,3,1,4,0.420168067,0,1,2,0.0,190.44,100.0,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,119.41367827982347,32.868509370334166
La Tigra          ,21008,28658,44,53,97,63,34,0,0,0,0,34,97,10.65830721,90,7,2,2,0,4,0,0,0,97,5.303030303,31,8,58,39,97,16.386554621,0,28,44,0.0,126.1773,49.273511323782586,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,100.61491367060604,26.791741579352607
La Tigra          ,21008,29651,14,12,26,19,3,4,0,0,0,7,26,2.194357366,22,4,1,0,1,1,1,0,1,26,3.03030303,5,3,18,8,26,3.361344537,0,13,8,0.0,133.32,54.91168231049211,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,82.49119745631558,20.933185592652833
La Tigra          ,21008,30826,20,18,38,29,9,0,0,0,0,9,38,2.821316614,32,6,0,0,1,2,0,3,0,38,4.545454545,11,3,24,14,38,5.882352941,0,14,17,0.0,123.8002,47.397120567834946,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,79.63975488065842,20.011446597469565
La Tigra          ,21008,30919,31,28,59,51,8,0,0,0,0,8,59,2.50783699,58,1,0,0,1,0,0,0,0,59,0.757575757,24,3,32,27,59,11.344537815,1,15,24,4.0,142.8401,62.426480861540504,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,100.02994163636397,26.60264728032808
La Tigra          ,21008,31780,29,38,67,43,16,8,0,0,0,24,67,7.523510971,65,2,1,0,0,0,0,0,1,67,1.515151515,20,4,43,24,67,10.084033613,0,29,22,0.0,115.2539,40.651002054707476,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,78.76720836653095,19.729392820883458
La Tigra          ,21008,32319,26,32,58,36,22,0,0,0,0,22,58,6.896551724,55,3,3,0,0,0,0,0,0,58,2.272727272,18,3,37,21,58,8.823529411,0,15,31,0.0,123.8001,47.39704163170454,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,84.383360251528,21.544833973185394
La Tigra          ,21008,32558,40,34,74,60,14,0,0,0,0,14,74,4.388714733,51,23,21,4,1,3,0,0,0,74,17.424242424,25,6,43,31,74,13.025210084,0,20,37,0.0,123.8,47.39696269557413,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,101.2286401493976,26.9901308552609
La Tigra          ,21008,34342,43,12,55,21,5,4,6,0,19,15,55,4.702194357,51,4,1,0,1,2,0,0,0,55,3.03030303,11,2,42,13,55,5.462184873,0,33,16,0.0,180.92,92.48528038508202,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,124.67347285790548,34.56875675061129
La Tigra          ,21008,34563,30,28,58,46,12,0,0,0,0,12,58,3.761755485,52,6,4,3,1,5,4,0,2,58,4.545454545,14,4,40,18,58,7.56302521,0,23,23,0.0,108.0576,34.97052130209883,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,69.83426675492231,16.841787545081132
La Tigra          ,21008,35256,71,68,139,92,47,0,0,0,0,47,139,14.733542319,103,36,28,4,2,6,6,1,0,139,27.272727272,36,10,93,46,139,19.327731092,0,47,66,0.0,138.3665,58.89519413157232,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,139.2227050273958,39.2718480052207
La Tigra          ,21008,35843,33,27,60,23,33,4,0,0,0,37,60,11.598746081,56,4,0,0,0,2,1,1,0,60,3.03030303,19,3,38,22,60,9.243697478,0,21,23,0.0,85.7199,17.338005299771794,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,60.20426210159528,13.72885415180661
La Tigra          ,21008,36294,41,42,83,51,23,0,0,0,9,23,83,7.210031347,75,8,4,1,0,3,1,0,0,83,6.06060606,25,3,55,28,83,11.764705882,1,27,37,4.0,139.6578,59.914496383541184,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,107.94334988536464,29.160684755877746
La Tigra          ,21008,37316,29,23,52,47,5,0,0,0,0,5,52,1.567398119,50,2,2,0,0,0,0,0,0,52,1.515151515,15,4,33,19,52,7.983193277,0,17,22,0.0,123.8003,47.39719950396535,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,77.45645262778882,19.305686347580053
La Tigra          ,21008,38262,18,20,38,31,0,7,0,0,0,7,38,2.194357366,36,2,0,0,1,1,0,0,0,38,1.515151515,10,4,24,14,38,5.882352941,0,12,20,0.0,123.7998,47.39680482331331,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,75.98217685813678,18.829121440349216
La Tigra          ,21008,70364,19,16,35,35,0,0,0,0,0,0,35,0.0,34,1,0,0,0,1,0,0,0,35,0.757575757,6,2,27,8,35,3.361344537,0,22,9,0.0,114.709,40.22087908010991,2.779894052222015,9.093399761240397,8.195483533560791,7.889681982351979,10.822936799612153,2.0104284692311074,63.333309586933396,14.740329925381184
La Palmera        ,21009,971,78,76,154,104,47,3,0,0,0,50,154,15.673981191,133,21,12,3,0,5,1,2,1,154,15.909090909,48,7,99,55,154,23.109243697,2,59,55,8.0,135.4108,56.56207892507935,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,133.3524143397797,37.37425557743353
La Palmera        ,21009,1625,69,89,158,148,10,0,0,0,0,10,158,3.134796238,151,7,5,1,0,3,2,1,2,158,5.303030303,43,9,106,52,158,21.848739495,2,47,83,8.0,75.9819,9.651204920562625,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,62.035790574262975,14.320902271049274
La Palmera        ,21009,1881,61,65,126,94,32,0,0,0,0,32,126,10.031347962,123,3,2,0,0,1,0,0,0,126,2.272727272,40,4,82,44,126,18.487394957,1,41,57,4.0,104.2876,31.994629185686986,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,80.88411899438734,20.413691740900617
La Palmera        ,21009,2010,9,8,17,8,6,3,0,0,0,9,17,2.821316614,15,2,0,1,0,1,0,0,0,17,1.515151515,2,0,15,2,17,0.840336134,0,8,7,0.0,161.88,77.45584115524605,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,96.7306650359464,25.536144337409887
La Palmera        ,21009,3241,41,51,92,77,15,0,0,0,0,15,92,4.702194357,85,7,0,4,1,1,1,1,1,92,5.303030303,32,7,53,39,92,16.386554621,0,27,41,0.0,93.1007,23.164123212984677,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,63.65392211168503,14.84396906892579
La Palmera        ,21009,3331,54,48,102,89,1,12,0,0,0,13,102,4.075235109,95,7,1,0,0,2,1,2,1,102,5.303030303,24,3,75,27,102,11.344537815,3,43,35,12.0,152.7953,70.2847305159976,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,117.10555336069794,32.122399747831274
La Palmera        ,21009,3332,100,103,203,152,39,11,0,0,1,50,203,15.673981191,198,5,2,0,0,1,0,2,0,203,3.787878787,70,2,131,72,203,30.25210084,1,70,81,4.0,116.1658,41.37082062790534,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,109.1828010636057,29.56134177536807
La Palmera        ,21009,4558,22,17,39,11,5,5,18,0,0,28,39,8.777429467,35,4,1,0,2,3,0,0,0,39,3.03030303,16,4,19,20,39,8.403361344,0,12,15,0.0,171.4001,84.97063970629445,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,119.27975316499479,32.82521759871448
La Palmera        ,21009,4632,47,41,88,51,25,5,7,0,0,37,88,11.598746081,83,5,4,1,0,1,0,1,1,88,3.787878787,27,7,54,34,88,14.285714285,0,27,38,0.0,147.0651,65.7615323713124,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,109.53189114201274,29.674186389826147
La Palmera        ,21009,4868,47,58,105,62,43,0,0,0,0,43,105,13.479623824,92,13,10,1,1,4,1,0,0,105,9.848484848,20,12,73,32,105,13.445378151,0,37,49,0.0,103.4691,31.34853695829094,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,82.2200433989913,20.84553407532205
La Palmera        ,21009,5570,61,76,137,103,31,3,0,0,0,34,137,10.65830721,112,25,17,4,1,8,0,2,1,137,18.939393939,32,16,89,48,137,20.168067226,3,46,64,12.0,99.3618,28.1063932740102,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,103.97018126671054,27.87634381157241
La Palmera        ,21009,6112,19,18,37,24,10,3,0,0,0,13,37,4.075235109,33,4,2,0,0,1,0,1,1,37,3.03030303,7,2,28,9,37,3.781512605,0,17,15,0.0,152.3601,69.94120047645848,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,94.92627083815881,24.952867469419672
La Palmera        ,21009,6369,31,29,60,49,11,0,0,0,0,11,60,3.448275862,59,1,1,1,1,1,1,0,0,60,0.757575757,12,8,40,20,60,8.403361344,0,26,23,0.0,156.0152,72.82639497903061,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,99.53362755973097,26.44221198270137
La Palmera        ,21009,6711,59,59,118,71,39,8,0,0,0,47,118,14.733542319,102,16,12,0,1,3,0,2,2,118,12.121212121,32,1,85,33,118,13.865546218,3,42,52,12.0,133.3122,54.90552529232023,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,121.72384556802058,33.615279195932814
La Palmera        ,21009,7713,22,19,41,24,14,3,0,0,0,17,41,5.329153605,33,8,5,0,0,3,0,0,0,41,6.06060606,10,1,30,11,41,4.621848739,0,15,18,0.0,142.8401,62.426480861540504,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,92.53610888324084,24.180239082139725
La Palmera        ,21009,10110,120,138,258,189,63,6,0,0,0,69,258,21.630094043,239,19,8,2,1,6,3,4,2,258,14.393939393,73,16,169,89,258,37.394957983,2,83,118,8.0,128.3823,51.01405299929668,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,146.53106403599702,41.63430115315905
La Palmera        ,21009,10188,97,80,177,139,30,0,8,0,0,38,177,11.912225705,155,22,11,3,2,9,3,0,3,177,16.666666666,49,6,122,55,177,23.109243697,5,67,67,20.0,103.4692,31.348615894421346,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,117.13477158012171,32.1318446415993
La Palmera        ,21009,11222,25,28,53,32,21,0,0,0,0,21,53,6.5830721,51,2,1,1,0,1,0,0,0,53,1.515151515,15,5,33,20,53,8.403361344,2,22,19,8.0,143.6981,63.103752860448026,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,101.70335743714838,27.143584913758527
La Palmera        ,21009,11304,86,95,181,124,44,0,0,0,13,44,181,13.793103448,164,17,9,3,1,5,1,1,2,181,12.878787878,49,7,125,56,181,23.529411764,1,63,75,4.0,104.7485,32.35844581074115,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,100.65776851844149,26.805594561951583
La Palmera        ,21009,14398,54,41,95,75,14,6,0,0,0,20,95,6.269592476,83,12,7,1,0,5,2,1,0,95,9.09090909,30,6,59,36,95,15.12605042,1,25,49,4.0,126.84,49.79662106000172,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,98.38119266370208,26.069683287174332
La Palmera        ,21009,14716,151,166,317,241,61,15,0,0,0,76,317,23.82445141,278,39,12,6,5,12,4,9,5,317,29.545454545,104,16,197,120,317,50.420168067,9,103,121,36.0,100.4991,29.004133885149507,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,182.89222752484986,53.38817709792912
La Palmera        ,21009,15748,27,24,51,37,14,0,0,0,0,14,51,4.388714733,47,4,2,3,0,0,0,0,0,51,3.03030303,16,4,31,20,51,8.403361344,2,20,16,8.0,114.28,39.882243080656146,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,77.8026418053565,19.417593235482578
La Palmera        ,21009,16008,35,29,64,43,12,9,0,0,0,21,64,6.5830721,59,5,1,2,1,3,0,0,0,64,3.787878787,20,3,41,23,64,9.663865546,2,20,24,8.0,133.32,54.91168231049211,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,97.04451836119247,25.637598545576985
La Palmera        ,21009,17698,26,33,59,39,19,1,0,0,0,20,59,6.269592476,54,5,0,3,0,2,1,0,2,59,3.787878787,24,3,32,27,59,11.344537815,1,15,23,4.0,142.8401,62.426480861540504,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,101.92650955724085,27.215719633462516
La Palmera        ,21009,17747,62,43,105,65,30,0,0,0,10,30,105,9.404388714,97,8,3,0,0,1,0,2,2,105,6.06060606,33,1,71,34,105,14.285714285,0,39,38,0.0,116.4625,41.60502412682826,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,85.4537528035286,21.89084218802917
La Palmera        ,21009,18661,57,67,124,81,39,0,4,0,0,43,124,13.479623824,102,22,19,0,2,2,0,0,0,124,16.666666666,42,5,77,47,124,19.747899159,3,37,51,12.0,92.6583,22.814909772056136,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,98.8071190387565,26.207365508908794
La Palmera        ,21009,18662,29,15,44,25,15,4,0,0,0,19,44,5.956112852,33,11,4,3,1,2,0,0,3,44,8.333333333,14,0,30,14,44,5.882352941,0,19,12,0.0,152.36,69.94112154032807,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,104.21094028402842,27.95417002367937
La Palmera        ,21009,18823,13,11,24,15,9,0,0,0,0,9,24,2.821316614,24,0,0,0,0,0,0,0,0,24,0.0,8,1,15,9,24,3.781512605,0,13,6,0.0,171.4,84.97056077016404,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,105.67140960686439,28.426271947673598
La Palmera        ,21009,19418,9,13,22,6,9,0,7,0,0,16,22,5.015673981,22,0,0,0,0,0,0,0,0,22,0.0,6,2,14,8,22,3.361344537,0,5,12,0.0,180.92,92.48528038508202,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,114.96031852078238,31.42894492511922
La Palmera        ,21009,20092,49,61,110,86,24,0,0,0,0,24,110,7.523510971,98,12,5,4,3,6,6,1,2,110,9.09090909,26,8,76,34,110,14.285714285,0,39,51,0.0,88.6389,19.642150946404733,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,64.64030491010509,15.162820830922868
La Palmera        ,21009,20256,8,16,24,16,8,0,0,0,0,8,24,2.50783699,20,4,2,1,0,1,0,0,0,24,3.03030303,7,2,15,9,24,3.781512605,0,9,8,0.0,180.92,92.48528038508202,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,115.90295262778238,31.73365476638665
La Palmera        ,21009,20827,58,42,100,86,11,3,0,0,0,14,100,4.388714733,91,9,3,1,1,4,2,1,0,100,6.818181818,24,5,71,29,100,12.184873949,2,37,40,8.0,122.5091,46.3779761881269,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,91.86776630582725,23.96419495731584
La Palmera        ,21009,21096,65,63,128,98,21,9,0,0,0,30,128,9.404388714,103,25,22,3,0,0,1,1,1,128,18.939393939,45,4,79,49,128,20.588235294,0,54,37,0.0,120.6177,44.88497821757481,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,107.91501578227516,29.151525655871986
La Palmera        ,21009,21206,67,73,140,105,28,7,0,0,0,35,140,10.971786833,121,19,8,5,2,7,1,2,3,140,14.393939393,32,13,95,45,140,18.907563025,2,49,66,8.0,103.3921,31.28775613787616,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,97.6590650065765,25.83625294326513
La Palmera        ,21009,21859,85,78,163,89,68,6,0,0,0,74,163,23.197492163,118,45,35,2,0,10,2,1,5,163,34.09090909,45,17,101,62,163,26.050420168,0,52,71,0.0,106.3966,33.65939217600862,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,131.09623321470897,36.64493697185197
La Palmera        ,21009,21937,12,16,28,28,0,0,0,0,0,0,28,0.0,23,5,4,1,0,0,1,0,0,28,3.787878787,8,2,18,10,28,4.201680672,0,11,10,0.0,161.8799,77.45576221911564,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,99.54334129581599,26.445351982578945
La Palmera        ,21009,24201,30,39,69,61,8,0,0,0,0,8,69,2.50783699,57,12,8,4,0,4,0,1,0,69,9.09090909,17,5,47,22,69,9.243697478,0,27,30,0.0,103.6903,31.523143678755208,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,66.46360685445555,15.752209695509764
La Palmera        ,21009,25048,51,45,96,84,12,0,0,0,0,12,96,3.761755485,87,9,1,1,0,5,2,0,0,96,6.818181818,24,7,65,31,96,13.025210084,5,27,45,20.0,122.7303,46.55258290859117,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,104.25574991329151,27.968654896355428
La Palmera        ,21009,26955,98,103,201,142,57,2,0,0,0,59,201,18.495297805,171,30,22,5,1,7,1,0,1,201,22.727272727,44,12,145,56,201,23.529411764,2,74,88,8.0,100.8876,29.310800751787706,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,116.16080266548806,31.817005711866596
La Palmera        ,21009,27239,13,10,23,11,7,5,0,0,0,12,23,3.761755485,22,1,0,1,0,0,0,0,0,23,0.757575757,7,0,16,7,23,2.94117647,2,6,10,8.0,161.88,77.45584115524605,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,107.0143684849464,28.860388200767172
La Palmera        ,21009,28322,49,47,96,60,29,7,0,0,0,36,96,11.285266457,91,5,2,1,0,2,2,0,0,96,3.787878787,31,2,63,33,96,13.865546218,2,35,34,8.0,129.5031,51.89876914891853,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,102.93548022861887,27.541873006055344
La Palmera        ,21009,28464,130,124,254,188,66,0,0,0,0,66,254,20.689655172,244,10,1,2,3,2,2,1,2,254,7.575757575,84,8,162,92,254,38.655462184,3,89,100,12.0,100.1434,28.7233580692854,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,121.74225261798574,33.62122934056628
La Palmera        ,21009,29310,32,33,65,30,33,2,0,0,0,35,65,10.971786833,50,15,9,0,0,0,2,3,1,65,11.363636363,16,6,43,22,65,9.243697478,2,22,27,8.0,116.8543,41.914295885769945,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,95.59143617747029,25.167884540681012
La Palmera        ,21009,30014,18,19,37,34,3,0,0,0,0,3,37,0.940438871,36,1,0,0,0,0,0,1,0,37,0.757575757,9,2,26,11,37,4.621848739,0,15,15,0.0,142.8402,62.42655979767091,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,82.84444278237126,21.047373405751866
La Palmera        ,21009,31932,12,12,24,17,7,0,0,0,0,7,24,2.194357366,19,5,2,0,0,2,0,0,1,24,3.787878787,6,2,16,8,24,3.361344537,3,6,10,12.0,180.92,92.48528038508202,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,127.92688069278236,35.620432451269465
La Palmera        ,21009,32174,33,30,63,42,21,0,0,0,0,21,63,6.5830721,61,2,1,1,0,0,0,0,0,63,1.515151515,26,0,37,26,63,10.924369747,0,23,19,0.0,118.4019,43.135911439976574,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,76.25652441967694,18.917805269321896
La Palmera        ,21009,33564,24,22,46,46,0,0,0,0,0,0,46,0.0,39,7,5,0,0,5,0,0,0,46,5.303030303,10,5,31,15,46,6.302521008,0,18,21,0.0,123.8001,47.39704163170454,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,73.1006125604049,17.897645490939553
La Palmera        ,21009,33774,51,50,101,93,8,0,0,0,0,8,101,2.50783699,96,5,0,3,1,2,0,0,1,101,3.787878787,36,4,61,40,101,16.806722689,0,38,36,0.0,116.5241,41.65364878316008,3.8550703378517537,8.540856878521204,24.37928326625216,3.7223910555813675,9.97301064803869,1.8347716835977799,78.85410686686043,19.757483071432578
