DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,SIN_CARENCIAS,CARENCIAS_1,CARENCIAS_2,CARENCIAS_3,CARENCIAS_4,NULO,TOTAL_CON_CARENCIAS,TOTAL,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,TOTAL_CON_LIMITACIONES,LIMITACION_VISUAL,LIMITACION_AUDITIVA,LIMITACION_HABLAR,LIMITACION_CAMINAR,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_INTELECTUAL,LIMITACION_MENTAL,TOTAL,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_MAYORIGUAL_65,EDAD_15_64,TOTAL_DEPENDIENTE,TOTAL,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_OCUPADA,FUERA_DE_LA_FUERZA_LABORAL,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO
Sámara            ,50205,604,20,15,35,26,9,0,0,0,0,9,35,4.663212435,34,1,0,0,0,0,1,0,1,35,1.098901098,13,0,22,13,35,5.855855855,0,12,13,0.0,142.84,56.050733703455094,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,85.00304832883826,24.219313067302974
Sámara            ,50205,716,19,23,42,29,13,0,0,0,0,13,42,6.735751295,42,0,0,0,0,0,0,0,0,42,0.0,10,2,30,12,42,5.405405405,0,13,21,0.0,142.84,56.050733703455094,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,85.52623564083827,24.383516085339576
Sámara            ,50205,991,12,15,27,0,10,12,5,0,0,27,27,13.989637305,25,2,2,0,0,1,0,0,0,27,2.197802197,8,2,17,10,27,4.504504504,0,8,12,0.0,161.88,73.63044022207306,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,111.65672946545624,32.58460554293143
Sámara            ,50205,1780,9,6,15,11,4,0,0,0,0,4,15,2.07253886,14,1,0,1,0,0,0,0,0,15,1.098901098,2,2,11,4,15,1.801801801,0,7,8,0.0,161.88,73.63044022207306,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,95.93802721845624,27.651270407739748
Sámara            ,50205,5349,15,12,27,19,8,0,0,0,0,8,27,4.14507772,27,0,0,0,0,0,0,0,0,27,0.0,7,0,20,7,27,3.153153153,0,15,5,0.0,161.8801,73.63053255246443,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,98.2631086628476,28.381000241765157
Sámara            ,50205,5533,30,27,57,43,14,0,0,0,0,14,57,7.25388601,54,3,3,0,0,0,0,0,0,57,3.296703296,16,1,40,17,57,7.657657657,1,25,19,7.692307692,129.88,44.08471498069833,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,87.3196148730815,24.94637048884717
Sámara            ,50205,6147,8,8,16,11,5,0,0,0,0,5,16,2.590673575,12,4,3,1,0,2,1,0,0,16,4.395604395,3,2,11,5,16,2.252252252,0,4,11,0.0,161.88,73.63044022207306,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,100.20331568145623,28.989936736905797
Sámara            ,50205,6319,1,1,2,0,2,0,0,0,0,2,2,1.03626943,1,1,0,0,0,1,0,0,0,2,1.098901098,0,0,2,0,2,0.0,0,0,2,0.0,0.0,0.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,19.46951576538316,3.6515286759277634
Sámara            ,50205,6739,39,35,74,51,23,0,0,0,0,23,74,11.917098445,67,7,1,1,0,5,2,0,1,74,7.692307692,13,4,57,17,74,7.657657657,2,28,34,15.384615384,128.5544,42.860783312574384,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,102.84680772795757,29.819600152350528
Sámara            ,50205,8025,11,10,21,15,6,0,0,0,0,6,21,3.10880829,15,6,6,1,0,0,1,0,0,21,6.593406593,6,3,12,9,21,4.054054054,0,5,13,0.0,152.36,64.84058696276408,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,95.93120113714726,27.649128033246733
Sámara            ,50205,8413,4,6,10,10,0,0,0,0,0,0,10,0.0,10,0,0,0,0,0,0,0,0,10,0.0,3,0,7,3,10,1.351351351,0,5,3,0.0,190.44,100.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,118.68569658838318,34.790656012413464
Sámara            ,50205,8865,11,14,25,15,0,10,0,0,0,10,25,5.18134715,25,0,0,0,0,0,0,0,0,25,0.0,3,1,21,4,25,1.801801801,1,17,4,7.692307692,171.4,82.42029348138203,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,114.43009536176521,33.45503003497973
Sámara            ,50205,9394,19,21,40,30,10,0,0,0,0,10,40,5.18134715,39,1,0,0,0,1,0,0,0,40,1.098901098,14,1,25,15,40,6.756756756,0,15,13,0.0,142.8399,56.05064137306372,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,86.4219916144469,24.664650262176895
Sámara            ,50205,9881,55,54,109,0,8,74,13,14,0,109,109,56.476683937,91,18,10,0,0,4,2,3,0,109,19.78021978,44,0,65,44,109,19.819819819,0,25,51,0.0,147.4,60.260999550350995,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,173.67206832373412,52.04820026613773
Sámara            ,50205,9961,11,10,21,18,3,0,0,0,0,3,21,1.554404145,17,4,2,1,1,2,0,0,0,21,4.395604395,2,2,17,4,21,1.801801801,1,7,11,7.692307692,171.3999,82.42020115099066,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,115.19866442137383,33.696246433509835
Sámara            ,50205,10548,3,1,4,3,1,0,0,0,0,1,4,0.518134715,4,0,0,0,0,0,0,0,0,4,0.0,0,1,3,1,4,0.45045045,0,1,3,0.0,190.44,100.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,118.30293040238317,34.6705243473253
Sámara            ,50205,11162,18,14,32,25,7,0,0,0,0,7,32,3.626943005,31,1,1,0,0,1,1,0,0,32,1.098901098,9,1,22,10,32,4.504504504,0,14,13,0.0,133.3202,47.261065104928875,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,73.82575894931205,20.71130626459472
Sámara            ,50205,12573,82,67,149,86,47,16,0,0,0,63,149,32.642487046,133,16,6,5,3,3,2,3,1,149,17.582417582,39,9,101,48,149,21.621621621,1,49,67,7.692307692,131.952,45.99780069007735,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,142.8709798684605,42.38123861174612
Sámara            ,50205,12740,18,18,36,25,11,0,0,0,0,11,36,5.699481865,35,1,0,0,1,0,0,1,0,36,1.098901098,1,3,32,4,36,1.801801801,0,15,20,0.0,152.36,64.84058696276408,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,90.77511696414726,26.030884312425485
Sámara            ,50205,13127,10,9,19,19,0,0,0,0,0,0,19,0.0,19,0,0,0,0,0,0,0,0,19,0.0,1,2,16,3,19,1.351351351,0,12,6,0.0,161.8799,73.63034789168168,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,92.31604448006486,26.51450641656648
Sámara            ,50205,13605,6,6,12,0,0,12,0,0,0,12,12,6.21761658,11,1,1,0,0,0,0,0,0,12,1.098901098,4,0,8,4,12,1.801801801,0,2,7,0.0,180.92,91.21014674069102,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,117.6628114570742,34.46962218415866
Sámara            ,50205,14566,61,60,121,61,46,12,0,0,2,58,121,30.051813471,101,20,17,1,0,0,1,1,1,121,21.978021978,32,11,78,43,121,19.369369369,2,36,59,15.384615384,112.6889,28.21210506829217,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,132.33027050767532,39.073023275500404
Sámara            ,50205,14957,44,39,83,50,33,0,0,0,0,33,83,17.098445595,72,11,7,4,1,3,4,1,0,83,12.087912087,19,5,59,24,83,10.81081081,5,37,23,38.461538461,103.4691,19.69942764390384,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,115.49247983428701,33.78846078282496
Sámara            ,50205,15671,1,0,1,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,1,0.0,0,0,1,0.0,0.0,0.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,17.33434523738316,2.981402629903923
Sámara            ,50205,18606,26,23,49,19,19,7,4,0,0,30,49,15.54404145,41,8,5,2,0,3,1,0,0,49,8.791208791,14,6,29,20,49,9.009009009,1,13,26,7.692307692,142.84,56.050733703455094,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,114.42164588283826,33.45237815503383
Sámara            ,50205,18919,23,12,35,5,6,11,13,0,0,30,35,15.54404145,31,4,1,0,0,1,0,2,0,35,4.395604395,10,5,20,15,35,6.756756756,1,10,17,7.692307692,180.92,91.21014674069102,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,142.93320227107415,42.400767193698144
Sámara            ,50205,18923,7,8,15,15,0,0,0,0,0,0,15,0.0,15,0,0,0,0,0,0,0,0,15,0.0,3,4,8,7,15,3.153153153,0,3,9,0.0,190.44,100.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,120.48749839038318,35.35615385038891
Sámara            ,50205,19111,12,13,25,20,5,0,0,0,0,5,25,2.590673575,21,4,1,0,2,0,0,2,0,25,4.395604395,3,2,20,5,25,2.252252252,1,14,8,7.692307692,133.3202,47.261065104928875,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,81.52624825631206,23.128114844555032
Sámara            ,50205,19146,3,1,4,3,1,0,0,0,0,1,4,0.518134715,3,1,0,0,0,0,1,0,0,4,1.098901098,2,0,2,2,4,0.9009009,0,1,2,0.0,190.44,100.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,119.85228195038317,35.15679034488695
Sámara            ,50205,19514,14,13,27,27,0,0,0,0,0,0,27,0.0,27,0,0,0,0,0,0,0,0,27,0.0,5,0,22,5,27,2.252252252,0,10,13,0.0,161.88,73.63044022207306,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,93.21703771145624,26.79728431356757
Sámara            ,50205,19755,40,33,73,16,33,19,5,0,0,57,73,29.533678756,67,6,1,0,0,2,1,1,1,73,6.593406593,23,2,48,25,73,11.261261261,1,19,34,7.692307692,123.8001,38.471119515228516,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,110.88611905461168,32.34274846366208
Sámara            ,50205,20033,11,14,25,22,3,0,0,0,0,3,25,1.554404145,25,0,0,0,0,0,0,0,0,25,0.0,5,2,18,7,25,3.153153153,0,14,6,0.0,142.8401,56.05082603384648,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,78.09272856922965,22.050500227044935
Sámara            ,50205,20327,19,15,34,30,4,0,0,0,0,4,34,2.07253886,25,9,0,2,0,0,3,0,5,34,9.89010989,9,3,22,12,34,5.405405405,0,12,14,0.0,152.3599,64.8404946323727,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,99.54289402475587,28.78266254137459
Sámara            ,50205,21085,55,67,122,93,17,12,0,0,0,29,122,15.025906735,95,27,24,7,2,8,8,0,0,122,29.67032967,23,16,83,39,122,17.567567567,0,33,71,0.0,115.9963,31.26584043277101,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,110.8639896421542,32.33580311879314
Sámara            ,50205,21310,6,5,11,11,0,0,0,0,0,0,11,0.0,11,0,0,0,0,0,0,0,0,11,0.0,1,0,10,1,11,0.45045045,0,8,2,0.0,161.88,73.63044022207306,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,91.41523590945624,26.231786475592124
Sámara            ,50205,21466,34,29,63,0,15,35,13,0,0,63,63,32.642487046,58,5,4,1,1,3,1,1,0,63,5.494505494,18,2,43,20,63,9.009009009,0,18,27,0.0,180.92,91.21014674069102,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,155.69049352707415,46.404659639406255
Sámara            ,50205,21965,30,22,52,26,13,13,0,0,0,26,52,13.47150259,39,13,10,2,0,7,0,0,1,52,14.285714285,14,7,31,21,52,9.459459459,0,15,25,0.0,133.3201,47.26097277453749,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,101.81199434592067,29.494822627097545
Sámara            ,50205,21966,16,23,39,26,10,3,0,0,0,13,39,6.735751295,39,0,0,0,0,0,0,0,0,39,0.0,6,0,33,6,39,2.702702702,0,17,16,0.0,133.3201,47.26097277453749,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,74.03377200892066,20.77659143377857
Sámara            ,50205,22117,50,38,88,60,24,4,0,0,0,28,88,14.50777202,67,21,15,6,4,2,0,0,0,88,23.076923076,29,4,55,33,88,14.864864864,0,15,50,0.0,114.2802,29.68135858631091,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,99.46526378369408,28.75829818929479
Sámara            ,50205,23539,17,17,34,34,0,0,0,0,0,0,34,0.0,33,1,0,0,0,1,0,0,0,34,1.098901098,7,0,27,7,34,3.153153153,0,21,6,0.0,152.36,64.84058696276408,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,86.42698645114726,24.666217898168803
Sámara            ,50205,23582,40,37,77,58,9,5,5,0,0,19,77,9.844559585,63,14,8,1,0,5,5,0,0,77,15.384615384,23,4,50,27,77,12.162162162,0,25,33,0.0,129.88,44.08471498069833,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,98.8103973490815,28.55276750743786
Sámara            ,50205,23962,7,10,17,12,5,0,0,0,0,5,17,2.590673575,14,3,2,2,0,2,0,0,0,17,3.296703296,7,2,8,9,17,4.054054054,0,6,6,0.0,161.88,73.63044022207306,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,100.90621638445624,29.210543036342678
Sámara            ,50205,23994,27,29,56,42,11,3,0,0,0,14,56,7.25388601,55,1,0,0,0,0,0,1,0,56,1.098901098,12,5,39,17,56,7.657657657,0,17,29,0.0,142.8402,56.05091836423785,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,89.39570836662104,25.597955130802973
Sámara            ,50205,24043,37,34,71,49,10,12,0,0,0,22,71,11.39896373,60,11,9,3,0,1,1,0,1,71,12.087912087,22,4,45,26,71,11.711711711,0,32,20,0.0,127.36,41.75798911794007,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,94.29092188332324,27.13432425700239
Sámara            ,50205,24600,24,24,48,40,5,3,0,0,0,8,48,4.14507772,37,11,9,2,2,6,2,1,0,48,12.087912087,16,3,29,19,48,8.558558558,0,18,16,0.0,142.8401,56.05082603384648,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,98.17671963622965,28.35388693345176
Sámara            ,50205,24904,4,0,4,1,0,3,0,0,0,3,4,1.554404145,4,0,0,0,0,0,0,0,0,4,0.0,0,2,2,2,4,0.9009009,1,1,2,7.692307692,190.44,100.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,127.48195797438318,37.55137408391748
Sámara            ,50205,25297,5,6,11,6,4,0,0,0,1,4,11,2.07253886,9,2,1,1,0,0,0,0,0,11,2.197802197,2,0,9,2,11,0.9009009,0,7,2,0.0,161.8799,73.63034789168168,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,96.13593508606486,27.713384049277224
Sámara            ,50205,26499,8,7,15,0,0,15,0,0,0,15,15,7.772020725,14,1,1,0,0,1,0,0,0,15,1.098901098,9,0,6,9,15,4.054054054,1,2,6,7.692307692,190.44,100.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,137.95162880638313,40.837293885550885
Sámara            ,50205,26504,12,10,22,22,0,0,0,0,0,0,22,0.0,20,2,0,1,0,1,0,0,0,22,2.197802197,9,4,9,13,22,5.855855855,0,4,10,0.0,171.4,82.42029348138203,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,107.80829677076521,31.37676993857909
Sámara            ,50205,26853,2,0,2,2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,0,2,0.0,0,0,2,0,2,0.0,0,2,0,0.0,180.92,91.21014674069102,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,108.54449197807419,31.607825761477592
Sámara            ,50205,28105,5,6,11,11,0,0,0,0,0,0,11,0.0,10,1,1,1,0,1,0,0,0,11,1.098901098,0,1,10,1,11,0.45045045,0,9,2,0.0,161.88,73.63044022207306,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,92.51413700745624,26.57667801381684
Sámara            ,50205,28150,2,4,6,6,0,0,0,0,0,0,6,0.0,5,1,1,0,0,0,0,0,0,6,1.098901098,2,0,4,2,6,0.9009009,0,4,0,0.0,171.4,82.42029348138203,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,101.7544407167652,29.476759345764975
Sámara            ,50205,29280,49,37,86,57,21,8,0,0,0,29,86,15.025906735,69,17,15,2,1,4,0,0,0,86,18.681318681,17,5,64,22,86,9.909909909,4,30,36,30.769230769,116.1735,31.429449886295124,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,123.1501612176783,36.191834040308585
Sámara            ,50205,29828,8,8,16,16,0,0,0,0,0,0,16,0.0,13,3,1,1,0,1,1,1,0,16,3.296703296,0,4,12,4,16,1.801801801,0,9,7,0.0,171.3999,82.42020115099066,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,104.85305148537384,30.449262363816466
Sámara            ,50205,30887,66,53,119,82,28,7,2,0,0,37,119,19.170984455,111,8,2,2,0,3,0,0,2,119,8.791208791,23,16,80,39,119,17.567567567,0,51,52,0.0,98.5938,15.19804407298902,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,78.06215012337219,22.040903142059314
Sámara            ,50205,31098,31,36,67,43,20,4,0,0,0,24,67,12.43523316,58,9,8,3,0,1,2,0,0,67,9.89010989,22,2,43,24,67,10.81081081,0,29,20,0.0,124.7738,39.37014053608872,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,89.8406396334719,25.737597387333384
Sámara            ,50205,31302,18,22,40,0,18,11,11,0,0,40,40,20.725388601,34,6,3,0,0,4,1,1,1,40,6.593406593,11,1,28,12,40,5.405405405,0,11,20,0.0,171.4,82.42029348138203,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,132.4788393177652,39.119651789692774
Sámara            ,50205,31350,21,27,48,18,27,3,0,0,0,30,48,15.54404145,44,4,4,1,0,1,0,0,0,48,4.395604395,9,2,37,11,48,4.954954954,1,21,19,7.692307692,142.8399,56.05064137306372,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,105.97189510144689,30.800412887264518
Sámara            ,50205,32199,8,9,17,17,0,0,0,0,0,0,17,0.0,9,8,8,0,0,0,0,0,0,17,8.791208791,6,5,6,11,17,4.954954954,0,7,6,0.0,161.8799,73.63034789168168,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,104.71085687406486,30.404634400198198
Sámara            ,50205,32449,5,6,11,10,1,0,0,0,0,1,11,0.518134715,9,2,2,0,0,0,0,0,0,11,2.197802197,4,0,7,4,11,1.801801801,0,3,5,0.0,180.92,91.21014674069102,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,113.06223069107419,33.025723929802034
Sámara            ,50205,32579,10,7,17,16,1,0,0,0,0,1,17,0.518134715,16,1,1,0,0,0,0,0,0,17,1.098901098,5,0,12,5,17,2.252252252,0,7,6,0.0,161.8799,73.63034789168168,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,94.83398119406486,27.30476412767848
Sámara            ,50205,33515,63,65,128,106,12,10,0,0,0,22,128,11.39896373,117,11,5,2,0,2,1,1,0,128,12.087912087,35,3,90,38,128,17.117117117,2,55,43,15.384615384,105.087,21.19324104602947,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,94.51619460141264,27.205026392438707
Sámara            ,50205,34073,15,18,33,33,0,0,0,0,0,0,33,0.0,33,0,0,0,0,0,0,0,0,33,0.0,10,0,23,10,33,4.504504504,0,18,8,0.0,133.3201,47.26097277453749,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,69.09982251592065,19.228064971059695
Sámara            ,50205,35981,98,93,191,113,70,8,0,0,0,78,191,40.414507772,178,13,6,1,3,5,2,2,0,191,14.285714285,55,14,122,69,191,31.081081081,7,65,77,53.846153846,115.7259,31.016179054481395,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,187.97798127586452,56.53812964444938
Sámara            ,50205,36087,8,10,18,18,0,0,0,0,0,0,18,0.0,18,0,0,0,0,0,0,0,0,18,0.0,3,1,14,4,18,1.801801801,0,12,3,0.0,161.8799,73.63034789168168,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,92.76649493006485,26.65588087590341
Sámara            ,50205,36129,3,4,7,0,7,0,0,0,0,7,7,3.626943005,6,1,1,0,0,0,0,0,0,7,1.098901098,0,3,4,3,7,1.351351351,0,0,7,0.0,0.0,0.0,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,23.411540691383163,4.888738323750236
Sámara            ,50205,36180,21,15,36,24,2,10,0,0,0,12,36,6.21761658,34,2,1,1,0,1,0,0,0,36,2.197802197,4,7,25,11,36,4.954954954,0,10,23,0.0,152.36,64.84058696276408,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,95.54530593114725,27.528014321163713
Sámara            ,50205,36805,23,21,44,17,26,0,0,0,1,26,44,13.47150259,36,8,3,2,0,1,3,0,1,44,8.791208791,9,4,31,13,44,5.855855855,0,18,19,0.0,142.8401,56.05082603384648,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,101.50373850722966,29.39807613137888
Sámara            ,50205,37349,145,134,279,181,72,26,0,0,0,98,279,50.777202072,246,33,24,9,2,7,4,0,0,279,36.263736263,80,17,182,97,279,43.693693693,1,85,130,7.692307692,114.7127,30.080687529026367,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,185.8419724864095,55.8677405089781
Sámara            ,50205,37524,21,16,37,12,25,0,0,0,0,25,37,12.953367875,31,6,1,1,1,3,1,0,0,37,6.593406593,12,1,24,13,37,5.855855855,0,12,16,0.0,161.8799,73.63034789168168,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,116.36732345206485,34.063031589597855
Sámara            ,50205,37668,5,10,15,15,0,0,0,0,0,0,15,0.0,15,0,0,0,0,0,0,0,0,15,0.0,7,0,8,7,15,3.153153153,0,3,5,0.0,180.92,91.21014674069102,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,111.6976451310742,32.5974469777777
Sámara            ,50205,38491,38,41,79,55,21,2,0,0,1,23,79,11.917098445,78,1,0,0,0,1,0,0,0,79,1.098901098,12,6,61,18,79,8.108108108,1,40,28,7.692307692,94.28,11.21509564966895,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,57.36585623005212,15.545344397592634
Sámara            ,50205,71101,54,53,107,74,25,8,0,0,0,33,107,17.098445595,101,6,2,0,4,2,3,3,1,107,6.593406593,31,4,72,35,107,15.765765765,0,44,38,0.0,115.1381,30.47346101395389,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,87.26542420433707,24.92936267701159
Sámara            ,50205,71102,47,49,96,79,17,0,0,0,0,17,96,8.808290155,85,11,7,0,0,4,0,0,0,96,12.087912087,22,8,66,30,96,13.513513513,0,31,49,0.0,133.0052,46.97022437208409,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,98.71428536446727,28.522602636117085
Sámara            ,50205,72857,3,4,7,7,0,0,0,0,0,0,7,0.0,6,1,0,1,0,1,0,0,0,7,1.098901098,0,1,6,1,7,0.45045045,0,5,2,0.0,171.4,82.42029348138203,10.008317083068128,7.96101215371929,1.6973290868205178,8.672203184634819,7.724856338163486,0.701129899029053,101.30399026676521,29.335384886428038
Nosara            ,50206,4,3,0,3,3,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,0,3,0.0,0,0,3,0,3,0.0,0,2,1,0.0,180.92,91.21014674069102,14.903530650561674,5.420068586436745,2.973756544059514,7.673671829739215,8.206127735143138,0.9162378690788394,105.22012502594582,30.564468871735944
Nosara            ,50206,531,16,17,33,33,0,0,0,0,0,0,33,0.0,23,10,5,2,3,1,1,0,0,33,10.989010989,7,1,25,8,33,3.603603603,0,17,11,0.0,133.3203,47.26115743532025,14.903530650561674,5.420068586436745,2.973756544059514,7.673671829739215,8.206127735143138,0.9162378690788394,75.86375031257505,21.350932503428876
Nosara            ,50206,594,8,6,14,6,4,4,0,0,0,8,14,4.14507772,14,0,0,0,0,0,0,0,0,14,0.0,2,1,11,3,14,1.351351351,0,7,6,0.0,152.3599,64.8404946323727,14.903530650561674,5.420068586436745,2.973756544059514,7.673671829739215,8.206127735143138,0.9162378690788394,84.3469019886275,24.013380685410123
